,label,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,9,24334.5,842.222430229187,181,274,0.6605839416058394,2.0380118761429245,29.14950469420608,16.461655555555556,19.58117777777778,7.296433333333334,27.239825352948497,32.115541913388554,12.584179863401687,229.197980354433,0.9844886773734988,0.8584658028153193,3.0660542725819173
0,9,1.5,5.414213538169861,3,2,1.5,4.0,19.542472157934537,6.170133333333333,7.1308444444444445,3.7392,17.00157996527251,19.538034467224925,10.496055609608783,399.2461785848779,0.9536538170261126,0.9169327826172606,1.635963390166338
0,9,11730.0,450.47517597675323,127,132,0.9621212121212122,1.429156010230179,17.299904873937493,14.788622222222223,17.923155555555557,8.319711111111111,25.207006245873508,30.397537280331377,14.654461069922581,276.0600054249952,0.9809923476677335,0.8514722482486892,2.8955856643946403
0,9,8151.5,365.2619733810425,98,119,0.8235294117647058,1.4306569343065694,16.367086940834618,9.729822222222221,11.974322222222222,5.689422222222222,21.671399574645623,26.364115270288547,13.118015911102967,260.16336849326814,0.9760455317953365,0.8906131527373501,2.2054582214416127
0,9,24734.0,761.695519566536,272,139,1.9568345323741008,1.528584135198512,23.456782749564773,17.982222222222223,20.79838888888889,10.205366666666666,29.17879891587108,33.6530009833016,16.771741183013766,208.47568796769613,0.9853253395927146,0.8647105902472475,2.9154398402160364
0,9,34173.0,827.6366436481476,232,258,0.8992248062015504,1.7515582477394434,20.044550197792724,22.974544444444444,27.499211111111112,12.06231111111111,29.616157129610897,35.08847926535762,15.990220816795388,215.64499712904032,0.9875988961729676,0.8226314147574509,3.8496669873601266
0,9,5.5,13.899494647979736,6,5,1.2,5.454545454545454,35.126536630766786,15.035977777777777,17.73958888888889,8.149711111111111,27.103993044067135,31.701711791284303,14.939496047014622,243.52029201761354,0.9814582742700946,0.8646009604316693,2.7463528399376793
0,9,26104.5,812.2224295139313,275,174,1.5804597701149425,1.8330172958685285,25.271706985596854,16.968422222222223,20.5081,9.591477777777778,26.675821398569813,32.00295751872873,15.607678617147807,217.9680577957741,0.9859677019921449,0.8469780903537323,3.1812908009030876
0,9,11910.5,446.71781623363495,130,128,1.015625,1.3970866042567482,16.754696053108404,18.184555555555555,21.646655555555554,9.472666666666667,29.261769622993345,34.63931169019163,15.6225281635919,247.29159699928783,0.9826479376798424,0.8457690690917314,3.089668171982721
0,9,32410.0,914.5483320951462,271,264,1.0265151515151516,2.2074668312249304,25.806808137550565,22.72867777777778,26.607555555555557,12.071755555555555,30.556640955346367,35.49727013951953,16.600104619021806,234.032472287782,0.986030702699789,0.8138937495762252,3.919454853342608
0,9,75.5,45.21320283412933,18,8,2.25,1.9072847682119205,27.075943185696964,15.119566666666667,18.069288888888888,8.827622222222223,28.65460256671983,34.207167201315656,17.205398936624373,295.44591037385857,0.9745923650854544,0.8616217639485222,2.807468218698249
0,9,15.0,37.31370830535889,17,6,2.8333333333333335,6.8,92.82085516649391,4.595877777777778,5.351544444444444,3.1055444444444444,16.31480059831684,18.904969506961276,11.133207800351274,327.30520502194236,0.9366692992496763,0.9424477984092692,1.1445225638485226
0,9,12.0,14.485281229019165,5,6,0.8333333333333334,2.5,17.485281023647914,14.600355555555556,17.17658888888889,8.548544444444444,26.26603966862116,30.694958050104166,15.946545397156722,359.1785688638829,0.9736177586997875,0.8374721782290429,3.0625717232813425
0,9,23472.5,717.5117537975311,272,145,1.8758620689655172,1.6802641388859303,21.933032989140862,16.50762222222222,19.5723,9.003444444444444,27.964344911801042,32.96858227395355,15.51944333631641,185.15540452567646,0.9867232799227762,0.8603424815105503,2.9987294355098966
0,9,9.5,15.899494767189026,6,6,1.0,3.789473684210526,26.60988777388118,18.73261111111111,22.5253,11.568255555555556,27.641913080278186,33.06381580316397,17.388082351018543,483.8315967196489,0.9701661581465102,0.8026288543538593,3.6753268612755887
0,9,1196.5,181.49747371673584,80,23,3.4782608695652173,1.537818637693272,27.531410752659603,9.212,11.140377777777777,6.103266666666666,22.12975850648975,26.63734230719381,14.916617966251973,345.4774533841903,0.9625090475241267,0.897457394098967,2.0162658016537565
0,9,9127.0,604.9848415851593,164,113,1.4513274336283186,2.030459077462474,40.101529368666625,10.350544444444445,12.219466666666667,6.960311111111111,23.97348666833662,28.257690613825233,16.31877045725392,308.89446850892796,0.9671108446343413,0.8872825884086133,2.1474378953261444
0,9,492.5,96.18376529216766,34,23,1.4782608695652173,1.5878172588832487,18.784399402596545,21.0582,24.815955555555554,10.615266666666667,30.522554347090797,35.684167277787715,15.759804787144061,221.9560693579117,0.985891852775176,0.8327300809944498,3.6004070366548717
0,9,4705.0,303.4213525056839,78,86,0.9069767441860465,1.4257173219978747,19.567378779251538,16.076555555555554,19.1334,9.289333333333333,26.741524624578037,31.73906607874767,15.853532995658867,471.96182659217084,0.9679107117349177,0.8271771213517326,3.288844696153865
0,9,6923.5,349.2619732618332,95,119,0.7983193277310925,1.632844659493031,17.618823711525888,11.2851,13.571155555555556,6.687222222222222,23.52501213108673,28.066972349844107,14.218589282092633,257.04562169326965,0.9777150452444503,0.8901640037216213,2.3402605993792704
0,9,242.5,65.35533845424652,22,19,1.1578947368421053,1.7237113402061857,17.61369181224377,17.823422222222224,21.319033333333334,10.090533333333333,29.012717867620964,34.585677606633645,16.651852861335147,289.06743448059865,0.9793450766369631,0.8331396060791538,3.0888021460218504
0,9,26372.0,971.2346230745316,284,239,1.1882845188284519,2.573790383740331,35.76887202558499,16.958444444444446,20.163811111111112,9.255711111111111,26.423921103218873,31.25975402135199,14.629762307057064,253.23379066416112,0.9840697034772702,0.8568732120102063,3.204616491524189
0,9,23.5,24.727921962738037,11,6,1.8333333333333333,2.8085106382978724,26.02000530192605,5.7949,6.532822222222222,3.531,19.300888597592255,21.63206443200966,11.990629447846162,268.26685188085145,0.9521571634492308,0.9338679529659878,1.3300752642898424
0,9,0.5,3.414213538169861,2,2,1.0,8.0,23.31370816844472,12.3206,14.505522222222222,7.258288888888889,23.164613675844265,27.18709196484724,13.983746841914918,418.5204150121363,0.9695921358271754,0.8384629347204258,2.90331451188403
0,9,10418.0,411.5878747701645,121,129,0.937984496124031,1.498272221155692,16.260758174104495,12.412077777777778,14.805333333333333,7.629133333333334,23.29256110899299,27.545824333684806,14.616018310363764,357.98655794305057,0.9738574688221044,0.8627474528332706,2.7132346480851055
0,9,5148.0,289.1370828151703,97,73,1.3287671232876712,1.3754856254856256,16.239365318350163,10.282977777777777,12.298955555555555,6.296611111111111,22.889376750399485,27.135049147596344,14.301452516125336,315.0501061975444,0.9701408279850343,0.8818496544097354,2.2570374859478086
0,9,1801.0,211.96550905704498,61,63,0.9682539682539683,2.1338145474736256,24.946905624548705,18.6632,22.240344444444446,10.139844444444444,28.81861723076479,34.321410568869595,16.3232281385972,595.6445775960747,0.9614320936502855,0.7760854001902137,3.9255223200962197
0,9,15829.0,714.1808004379272,261,139,1.8776978417266188,2.291932528902647,32.22276932934225,13.65038888888889,14.845877777777778,5.103033333333333,31.07903017334087,33.75052249318282,12.566973281803202,198.06605774357482,0.9765065238102326,0.906801329002052,2.1594300317179114
0,9,8672.0,445.78888499736786,162,101,1.603960396039604,1.8867619926199262,22.916020524353836,19.585066666666666,23.265655555555554,11.0931,29.519560883816236,34.88027800623827,17.05651290240769,359.7304259460185,0.9763790694347514,0.8238069192743428,3.4106560787047657
0,9,1.5,5.414213538169861,2,3,0.6666666666666666,4.0,19.542472157934537,13.549844444444444,16.3861,7.743955555555556,25.54984940112655,30.751304653642112,14.869986816037729,229.40839054745845,0.9817086176261577,0.8616367928810238,2.61584930556303
0,9,23388.5,743.9970376491547,121,273,0.4432234432234432,1.4123607755948435,23.666827373739984,16.366266666666668,19.403088888888888,8.28331111111111,27.714231880549907,32.624046813029885,14.268640102331986,191.94158201064118,0.9863112510248411,0.8634214107531673,2.887109681127109
0,9,5656.5,307.11983728408813,89,101,0.8811881188118812,1.5891452311500045,16.675080783771726,9.539877777777777,11.363155555555556,6.2103222222222225,22.291476915991296,26.30604633155702,14.78996724910188,305.45398166687175,0.9690769994953271,0.8963224609361246,2.092849013942809
0,9,8768.0,384.3330405950546,105,116,0.9051724137931034,1.3891423357664234,16.84670233725364,11.161266666666666,13.167555555555555,6.745177777777778,25.396733249158032,29.813767003073938,15.832157116716443,287.7664763071256,0.9694564610893626,0.885865144379525,2.2288392460234614
0,9,5393.5,289.0365777015686,77,91,0.8461538461538461,1.2991563919532771,15.489411930923316,9.763855555555555,11.483455555555556,5.8645555555555555,22.24854707419047,25.869046575508005,13.677842963559806,284.85677100927285,0.9727630790435462,0.8816981718431842,2.2017188388796605
0,9,22071.5,791.5950133800507,158,278,0.5683453237410072,1.9900777020139093,28.390579036683626,13.650222222222222,16.475455555555556,8.053444444444445,25.051085360287185,30.01797124341095,15.323756042397491,286.5320378780253,0.978588424129706,0.8634513888325719,2.793072442711305
0,9,7676.0,341.50461280345917,98,114,0.8596491228070176,1.4554455445544554,15.193512319703045,11.684088888888889,14.107477777777778,6.790377777777778,22.9222444158238,27.438617022051957,13.670658468720339,275.45566449666853,0.9786668518264736,0.8745808566450497,2.55485045266467
0,9,7683.5,411.0609622001648,110,116,0.9482758620689655,1.6607015032211883,21.99142508556326,10.756166666666667,13.093377777777778,6.0079,20.700661309216404,24.940153535381356,11.879218728098241,372.89834864822535,0.9734384853928792,0.864273781032527,2.610714263516083
0,9,26387.0,811.1513617038727,269,136,1.9779411764705883,1.3864402925683101,24.93525340486023,15.692044444444445,18.64762222222222,9.2265,25.37969676375679,30.009478260331086,15.298909110528834,300.71798067135717,0.9807249424195187,0.8537234082106662,3.1128772544321777
0,9,30227.0,855.0924890041351,259,219,1.182648401826484,1.8765011413636814,24.189736485634928,20.165977777777776,23.132822222222224,11.140055555555556,28.434090772239415,32.41486391613774,16.06628270624271,226.33478950645593,0.9865837099947953,0.8407471094008975,3.4441780529889834
0,9,23353.5,805.4528782367706,122,270,0.45185185185185184,1.4104952148500225,27.779747749155288,16.308433333333333,19.168111111111113,7.464222222222222,27.830691131894103,32.41521256016976,13.262725878506089,214.0953895370298,0.9848878093500661,0.8518100172021028,3.0603427495550934
0,9,26624.0,758.381809592247,140,266,0.5263157894736842,1.3987379807692308,21.602425222371213,15.558366666666666,18.71652222222222,8.7207,24.595869888142694,29.14864369466262,13.944732273395093,231.17498629769244,0.9861055483699213,0.8506883117529377,3.294590222315362
0,9,13566.5,591.5706268548965,163,148,1.1013513513513513,1.7782036634356688,25.7955851957023,14.1973,16.97351111111111,8.91081111111111,26.31081348121592,31.317151291352033,16.863823568280676,305.0143960544811,0.9760417316515647,0.8586258028383598,2.7919641984505152
0,9,12476.0,474.9015817642212,134,133,1.0075187969924813,1.4285027252324463,18.077229269169546,14.089544444444444,16.782655555555557,7.973077777777778,24.665265131652067,29.176421897240974,14.60116120475642,311.6838488570225,0.9784469209423461,0.8560922082255682,2.9003340245768325
0,9,30996.5,936.8742316961288,224,275,0.8145454545454546,1.9873211491620022,28.31717535903124,25.582066666666666,30.995955555555554,15.058633333333333,29.275314564321935,35.21700481425008,17.774325301119028,308.86590821131756,0.9830867314043144,0.7670833863545301,4.374023554901496
0,9,0.0,0.0,1,1,1.0,0.0,0.0,17.418944444444445,20.472277777777776,9.627577777777777,28.482860479734555,33.271363535004014,16.357359591312594,672.4132492831922,0.9545461579661214,0.7853046421636625,3.7374536906137323
0,9,0.0,0.0,1,1,1.0,0.0,0.0,14.527422222222222,16.889133333333334,8.738122222222222,26.061048056429083,30.04797345216849,15.849635398069205,433.20876435013776,0.9686133534367258,0.8384006554412482,3.0272855342905998
0,9,23285.0,727.6122587919235,267,141,1.8936170212765957,1.6167919261327035,22.736508445105652,13.974677777777778,16.96698888888889,8.098333333333333,23.874468764457603,28.715099574960146,14.008789205352473,210.65368899676736,0.986111983501843,0.8703589274663333,2.895973843555949
0,9,10315.0,502.759446144104,121,127,0.952755905511811,1.4897721764420746,24.504804720031625,10.649544444444444,13.012677777777778,6.8199,21.495814393949715,26.127321701122572,13.937052836513814,287.0781709376853,0.9772573183087364,0.8798635574409195,2.4138810044579313
0,9,27264.5,953.4183883666992,282,250,1.128,2.5857800436465,33.34030051076506,17.474666666666668,21.279533333333333,8.825988888888888,26.831460439814556,32.28992300675587,14.48425574814441,260.37720129901606,0.9838607553234938,0.8250273542341099,3.494142760954216
0,9,530.0,104.08326005935669,29,35,0.8285714285714286,1.9150943396226414,20.440235895440896,13.864711111111111,16.436555555555554,8.580344444444444,24.506763402622116,28.83709527139233,15.452521919063434,294.98667822507576,0.97943253272781,0.8624227038724894,2.8338568495418204
0,9,5103.0,280.450790643692,70,94,0.7446808510638298,1.289437585733882,15.413020962702719,9.149555555555555,10.854555555555555,5.502011111111111,21.66553509409773,25.50825403063405,13.253281202106095,279.7084119118727,0.9713074204556962,0.8915273463460716,2.0305220233767027
0,9,0.0,0.0,1,1,1.0,0.0,0.0,9.085455555555555,10.744911111111112,5.832766666666667,20.413921655282813,23.96572127697041,13.292841001874322,481.1402220705958,0.9570437828866454,0.8786457798946503,2.248887617415618
0,9,25377.5,773.1929929256439,262,200,1.31,2.064821199881785,23.557379738323906,18.4522,21.501655555555555,9.629055555555556,29.574373359455045,34.215423382725156,15.66985677440119,192.02478822011687,0.9866967798715037,0.8642119936045061,3.035309913109757
0,9,5287.5,302.1492745876312,103,81,1.271604938271605,1.577872340425532,17.266039552497734,12.971233333333334,15.459055555555556,8.092877777777778,25.456088231196176,30.114099525291067,16.284783843499618,432.00374674220643,0.9641548722321593,0.8542739822688289,2.7160389189614556
0,9,2312.0,209.13708293437958,51,78,0.6538461538461539,1.7205882352941178,18.91795824321002,17.41021111111111,20.71011111111111,9.96498888888889,28.681881701789237,33.838763242255645,17.049330609208642,551.2066914799611,0.9616431725283312,0.7880587443551004,3.608048700831235
0,9,386.5,97.98275566101074,34,29,1.1724137931034482,2.5510996119016816,24.83989755996205,14.5719,17.4096,7.118166666666666,26.271142752097997,31.14996424210539,13.254134909319598,270.5974074488354,0.9798444402546718,0.8711047775308381,2.747839532091228
0,9,28265.5,895.8204095363617,267,259,1.0308880308880308,2.4465514496470964,28.391297027892477,19.01818888888889,22.16893333333333,10.18158888888889,28.742166705766962,33.02945176279969,15.887018912303105,229.49451601958216,0.9858482379753315,0.8098399491673056,3.7303208986614447
0,9,3642.5,386.918825507164,92,87,1.0574712643678161,2.197391901166781,41.099842836470344,4.537877777777778,5.436111111111111,3.001333333333333,14.158768337306256,16.825474944225657,9.45939147678703,497.62312498368766,0.9315942003314779,0.9312858429109818,1.3286616513751983
0,9,18328.5,535.913774728775,157,172,0.9127906976744186,1.4733338789317183,15.669780611836442,16.147188888888888,18.809911111111113,9.13851111111111,26.88013004035775,31.199044137652834,15.3657054364903,247.79700199102922,0.9829652850423269,0.8681975629849488,2.844314392625021
0,9,5481.5,298.8944425582886,77,92,0.8369565217391305,1.2923469853142389,16.298073117254415,10.124344444444445,12.088788888888889,6.450044444444444,21.59509909969858,25.61430839025305,14.12355613065642,337.7783193979933,0.971272619707684,0.8823240130906699,2.369821369978536
0,9,6777.0,332.8771960735321,87,110,0.7909090909090909,1.4121292607348384,16.35048364553294,9.768533333333334,11.752733333333333,6.058877777777778,21.437637744656264,25.453323582938587,13.713552504590954,308.81718834241224,0.9730327614423182,0.8696931995757751,2.4043895150662844
0,9,28917.0,855.9209151268005,268,224,1.1964285714285714,2.07601065117405,25.334599472680416,16.506855555555557,19.75327777777778,9.294722222222223,25.673109098415324,30.52569200836414,15.30904652414366,391.27600289705936,0.9758424100146517,0.8368735833434692,3.3248210200319464
0,9,2840.0,249.68123936653137,102,43,2.372093023255814,1.5443661971830986,21.95095820127012,15.8884,18.38151111111111,7.178188888888889,28.06845027776837,32.16361236526783,13.277968964829961,209.4431992185024,0.9845067902078449,0.8743674660135216,2.8573687214717136
0,9,32136.5,884.5067003965378,222,266,0.8345864661654135,1.8375367572697712,24.344658038254654,16.657511111111113,20.40998888888889,9.656022222222223,25.152024686005543,30.499206696420607,15.39931424734215,432.0135505941395,0.9744366910338127,0.8263887228418181,3.5148652824586795
0,9,23394.5,816.1046792268753,265,233,1.1373390557939915,2.639295560922439,28.469377309025674,15.682933333333333,18.81081111111111,8.345777777777778,26.667293781292805,31.698744398685733,14.534644205237344,203.6067218301063,0.9858183290631377,0.8640234750710397,2.9334050354197103
0,9,28564.0,885.6610286235809,269,263,1.0228136882129277,2.476788965130934,27.46098087181695,19.257944444444444,23.02741111111111,10.0593,28.45521292208789,33.777444705797535,15.733835626127533,230.9255963952678,0.9856343084618512,0.8365366574203847,3.528617414261587
0,9,0.0,4.0,1,3,0.3333333333333333,0.0,0.0,11.113288888888889,12.978722222222222,7.084322222222222,22.18243722369591,25.730085341883676,14.390555961252874,382.8199410148284,0.9703520792753034,0.8641426230091312,2.570436729364937
0,9,183.0,57.455843567848206,16,20,0.8,1.7486338797814207,18.039201967721553,15.010455555555556,18.186722222222222,8.572011111111111,25.543447770704162,30.71600508114722,14.855062472657032,245.15821873729973,0.9830983672860669,0.8498346996085602,2.931969447898554
0,9,7285.0,392.87719655036926,90,124,0.7258064516129032,1.5319148936170213,21.187713324540493,12.016966666666667,14.451488888888889,7.0309888888888885,23.63872460648229,28.097609269688743,14.279727110677996,355.88429156273423,0.972095304610528,0.8643082926311347,2.6575463984988223
0,9,0.0,0.0,1,1,1.0,0.0,0.0,19.087777777777777,22.80027777777778,11.200888888888889,25.708549930055817,30.435494445549292,15.57766846371536,419.2331814987155,0.9772891252769992,0.7927619301443225,3.9556523663089
0,9,5608.5,297.17871260643005,86,88,0.9772727272727273,1.349380404742801,15.746667955142222,13.076166666666667,15.22241111111111,7.539988888888889,24.327262913470374,28.160254693606117,14.464057399095212,464.5206295604449,0.9658418487045041,0.851706050661893,2.831353612532533
0,9,30226.0,1158.2295688390732,294,218,1.348623853211009,2.1204261232051875,44.38217872471201,17.940755555555555,21.416977777777777,10.5664,26.85526311102666,31.870231261224806,16.440866830891586,438.69567771426864,0.9736917502000519,0.7768364017914371,3.948992311430655
0,9,9548.5,404.4335458278656,101,129,0.7829457364341085,1.3645075142692569,17.130072052249073,14.255377777777777,16.9176,8.733888888888888,25.690841514947945,30.38347008958069,16.17681078268413,357.4954251630295,0.9735798556945547,0.8524730104210112,2.902143922774993
0,9,30532.0,843.4356336593628,277,222,1.2477477477477477,2.0140835844360017,23.299609201047126,20.546555555555557,24.60038888888889,11.543711111111111,28.875701229046122,34.296399063715924,16.747379908009787,223.12519623195863,0.98651886289723,0.8231728784063203,3.6712455922749894
0,9,5595.0,313.7644990682602,98,75,1.3066666666666666,1.3136729222520107,17.5957392092147,12.3018,14.569455555555555,7.5376666666666665,23.769939117483847,27.942702850520195,15.036955332335953,431.1840394309535,0.967061351939495,0.8524339765547602,2.8007709390313527
0,9,26714.5,823.6782736778259,248,220,1.1272727272727272,2.0423365587976567,25.39616682059868,19.089955555555555,21.915222222222223,6.5994,30.004112629182874,33.912792267742596,11.953898837524841,206.16755927413192,0.9866154622345915,0.8636042350873896,3.374478286145533
0,9,23536.0,851.7199031114578,282,179,1.5754189944134078,2.1447144799456153,30.822008555242654,14.545988888888889,17.654322222222223,8.122822222222222,24.563039002169475,29.539819193506613,13.968168703303617,230.966775054716,0.9846690848367952,0.853551531920046,2.9162075333939743
0,9,38909.5,1141.7859185934067,285,253,1.1264822134387351,1.853146403834539,33.50531576859609,24.867933333333333,30.111911111111112,12.831611111111112,30.096964825857253,36.27237957933907,16.2821357684457,392.9191017251858,0.9778843607804589,0.7585458934471913,4.498809515293505
0,9,12613.0,474.2152898311615,131,142,0.9225352112676056,1.4748275588678348,17.82923500433303,16.427744444444443,19.5081,8.812455555555555,26.710175364897555,31.510267479223693,14.706894617953182,254.4828758067583,0.9830926572242964,0.8477516869501686,3.0640680378206664
0,9,25682.0,883.5777686834335,175,273,0.6410256410256411,1.8602523167977572,30.399099498154165,16.95916666666667,20.258411111111112,7.366733333333333,26.894603948148742,31.903669091116026,12.134294650379239,246.66439433936236,0.9840585293321998,0.8520011716786124,3.091760363052371
0,9,53.5,32.3847758769989,10,12,0.8333333333333334,2.2429906542056073,19.60324688978411,15.187455555555555,18.541655555555554,7.599022222222223,24.803864492212192,30.03522151543681,13.03885028757246,261.92825186519167,0.9832124192535853,0.8605815895466822,3.014737560565834
0,9,118.5,43.21320295333862,14,14,1.0,1.6540084388185654,15.758488687649232,15.109233333333334,17.851744444444446,10.0401,25.568077563655645,30.011900385258702,17.040817755253936,359.8870432657353,0.9753868667104051,0.8620068872612169,2.8771559072993482
0,9,110.0,40.14213526248932,11,14,0.7857142857142857,1.4,14.64900930392717,13.109722222222222,15.946133333333334,7.4822444444444445,25.211806646237864,30.412700719418012,14.637151220485425,213.8388885843932,0.9827462337516975,0.8711239775382277,2.588320856351524
0,9,7040.5,346.29140996932983,112,92,1.2173913043478262,1.4635324195724735,17.03256027534216,14.039466666666666,16.958366666666667,8.739022222222221,26.615763878323435,31.971699812299278,16.939470723056374,290.88423346308576,0.9759527200196472,0.8607007789646326,2.7061687227604305
0,9,5539.5,303.52185821533203,74,100,0.74,1.3358606372416284,16.630655910188306,8.701588888888889,10.254988888888889,4.8955,19.751120523146945,23.102910653563615,11.355447140029318,269.35768134584623,0.9758458647567665,0.8979702213002844,2.028552739185349
0,9,23726.5,997.0752402544022,207,280,0.7392857142857143,2.4428381767222302,41.90078750462031,15.020677777777777,18.0373,8.420155555555555,25.136952992811985,30.04213962344301,14.382368927815838,299.8723529378866,0.9799555940229278,0.8565373847354613,2.931248279962537
0,9,21915.5,704.5411903858185,157,250,0.628,1.7909698615135405,22.649644724065897,15.708422222222222,18.32801111111111,7.099266666666667,28.16805172451694,32.42206720806558,14.107075116802601,178.49760245038274,0.9866830083329867,0.8780072360572962,2.895273921514953
0,9,1260.0,221.19595754146576,97,28,3.4642857142857144,2.1555555555555554,38.83146954975073,16.89441111111111,20.022166666666667,8.780233333333333,27.27027922050526,31.506574406956894,14.540394399014383,265.12708957394216,0.9833269844876064,0.8381397937664495,3.385305330463588
0,9,6833.0,364.7350608110428,97,100,0.97,1.4195814429972193,19.468998183057966,10.387877777777778,12.176933333333332,5.723866666666667,22.64622965299462,26.423949682395662,12.784149706396418,258.7146949698549,0.9764107261991012,0.9018369395359657,2.088816758340764
0,9,7142.0,345.8477600812912,113,98,1.153061224489796,1.5505460655278633,16.747503941927523,10.755055555555556,12.956555555555555,6.599688888888889,23.257176478985823,27.846576915548887,14.616527780141709,272.13848313590825,0.9748122811355627,0.8925956809637094,2.2302701953780613
0,9,14568.5,679.9970335960388,145,173,0.838150289017341,1.7218656690805505,31.739435473755865,14.440444444444445,16.60391111111111,8.674111111111111,27.625490801516843,31.69085360921961,16.933829283711244,346.7808379846608,0.9707831114646545,0.853211249602777,2.7207901906856238
0,9,26248.0,743.8965294361115,157,275,0.5709090909090909,1.6448872295032002,21.08282712995624,19.797522222222224,23.216433333333335,9.351666666666667,30.856415728959753,36.030544310055724,14.902069859959425,189.1958519106796,0.9867998180723734,0.8540324092969671,3.0895369229006153
0,9,25236.5,812.849846124649,203,269,0.7546468401486989,2.1638103540506806,26.18131961028136,17.909222222222223,20.979333333333333,8.919833333333333,28.529007138068273,33.066284534082286,14.514230793527357,211.61742442291848,0.985938486415288,0.8480185187200473,3.2254769469387576
0,9,28842.0,916.2051852941513,271,221,1.2262443438914028,2.076520352264059,29.10449835517267,19.85401111111111,23.596266666666665,9.598722222222221,29.057278845600592,34.353158991989204,14.653793916425252,258.4942589941201,0.9838716248593806,0.836000182738745,3.5193860951653706
0,9,8028.5,360.4335448741913,120,95,1.263157894736842,1.4199414585539016,16.181396309469473,18.015444444444444,21.53301111111111,10.846344444444444,30.299408232619225,36.12050970539666,18.8330944224735,347.84598044205325,0.9735974034747505,0.8228906515781798,3.2880874476240187
0,9,9335.0,383.5046133995056,112,118,0.9491525423728814,1.4157471880021424,15.755306748656054,12.216544444444445,14.730266666666667,6.767955555555556,23.20715377381203,27.74523942220639,13.263835537037552,263.2595831888532,0.9802878267225952,0.8721530977496272,2.555960386400881
0,9,16805.5,851.7371497154236,147,265,0.5547169811320755,2.317991133854988,43.16778270241016,9.698677777777778,11.03368888888889,4.426988888888889,21.526447155548386,23.852909409147294,10.394076434835847,282.7261984765271,0.9764159283560183,0.8966336893321208,2.2418769696765746
0,9,28623.5,910.4478259086609,213,272,0.7830882352941176,2.02407113036491,28.959255286803057,20.70291111111111,24.752022222222223,10.934522222222222,30.33434548444843,36.068930864227106,16.27230132582343,231.7478958289057,0.9848725158105993,0.8122153525599266,3.4723375141599324
0,9,44244.0,879.9797903299332,235,240,0.9791666666666666,1.2747491185245456,17.502134332092787,24.347377777777776,30.366933333333332,15.827044444444445,24.910112087966642,30.925166736925885,16.471619286863024,255.67838788156732,0.9873257385026624,0.7796941439507836,4.561185440062252
0,9,5608.5,292.29141104221344,87,95,0.9157894736842105,1.473656057769457,15.232997944022141,9.809622222222222,11.724666666666666,6.4345888888888885,22.43876954121929,26.555765065654242,14.864160821993913,334.0331950984888,0.96725432888818,0.8857972318628189,2.1758255079309197
0,9,0.0,4.0,3,1,3.0,0.0,0.0,12.78678888888889,15.673,7.400422222222222,24.2158372631514,29.48723836773386,14.309424859921114,296.6447085230218,0.976914020918735,0.86986582697687,2.5611541438891128
0,9,1035.5,187.7817438840866,43,65,0.6615384615384615,2.69917914051183,34.05309834490458,14.1557,16.63221111111111,6.909288888888889,25.814593886210954,30.140975214627105,12.957153080008178,278.1987241100957,0.9793569699400055,0.871860899995719,2.754973818777057
0,9,1246.5,150.32590079307556,36,52,0.6923076923076923,1.5018050541516246,18.129062534496267,14.00211111111111,17.0811,8.55551111111111,25.487960033206285,30.903217209557827,16.134385870104634,661.7559015279471,0.9510733335102505,0.8163833467598047,3.218847760346338
0,9,9026.0,409.70562398433685,100,115,0.8695652173913043,1.274097052958121,18.597241117260673,11.986644444444444,14.413433333333334,7.252722222222222,24.610416933264982,29.465620184867806,15.264302885802097,236.2901336860512,0.9790328311620008,0.8876667221008758,2.3354727483500115
0,9,17043.0,556.5584353208542,146,158,0.9240506329113924,1.3535175731972071,18.17504499951871,16.504766666666665,19.88098888888889,10.2508,25.974041305182624,31.093007479708515,16.344811933386623,376.1847084484514,0.9761374233873407,0.831097252133824,3.3082179277496184
0,9,15701.0,608.7838302850723,152,149,1.0201342281879195,1.442455894529011,23.60472275756727,18.7207,21.902533333333334,11.548911111111112,28.27470252047068,32.942598059587766,17.815552098997628,401.04699600675605,0.9744948470368789,0.8164294799272126,3.504949339424549
0,9,0.0,0.0,1,1,1.0,0.0,0.0,14.389244444444444,17.089333333333332,7.950777777777778,25.03350687658936,29.510418830568227,14.18357341965054,239.57743654992672,0.9834147297382039,0.8588069499009461,2.844909339246207
0,9,0.0,2.0,2,1,2.0,0.0,0.0,13.864422222222222,16.911133333333332,8.136888888888889,24.115212275877177,29.199440870674216,14.90984519216484,396.6547457336421,0.973257105690083,0.8209588767247789,3.2286197940546346
0,9,24415.5,817.9625444412231,212,272,0.7794117647058824,2.3617783784890745,27.403195679333205,17.088244444444445,20.246944444444445,8.61138888888889,28.079592661381966,33.09335661087723,14.481710045735808,223.3930481761949,0.984506260031691,0.8428655023898725,3.0889969230664587
0,9,738.0,188.65180087089539,41,57,0.7192982456140351,3.1666666666666665,48.22425741440646,5.668888888888889,6.623144444444445,3.7944,18.23193074705562,21.18819723601961,12.355382802469359,312.7947773048773,0.9477862893473462,0.9333853176506991,1.3424343341225726
