,label,area,largest_area,number_of_elems,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,entropy
0,8,1121.0,1121.0,1,200.65180146694183,45,78,0.5769230769230769,3.1311329170383586,35.91538397139076,10.9499,12.3199,2.9686,29.794952424697712,33.347533102015205,9.407540275757526,356.088407305377,0.9395144918273477,1.637121846819732
0,8,3226.5,2555.5,2,280.9777022600174,93,80,1.1625,2.305904230590423,24.468764657467528,29.2294,33.4781,4.4475,41.26371984734289,47.018357270219475,11.134408100568256,642.6164434751556,0.9509218130526969,3.8248120386441524
0,8,1387.0,1387.0,1,345.5634890794754,59,100,0.59,4.253785147801009,86.09525954201926,12.1459,14.0531,3.753,29.081423850802082,33.444761628542075,11.064022369825542,712.7713689929599,0.9120993818862971,2.206065841612439
0,8,2729.0,1452.5,2,219.8650040626526,74,64,1.15625,1.7354342249908392,17.71367534315509,22.3887,25.8566,6.7323,35.49752684779603,40.757566615783134,12.784851845445845,617.8914631160086,0.9520823062238409,3.2302517028545936
0,8,1284.0,1284.0,1,207.82337415218353,85,31,2.7419354838709675,2.0521806853582554,33.63750377258447,11.6996,13.2565,3.1549,29.472135311850074,33.3572077331122,8.797301062826032,445.10897561473314,0.9362634147209278,1.7680977604801416
0,8,2577.0,2577.0,1,305.01933157444,83,89,0.9325842696629213,2.86651144741948,36.10275228332098,20.3116,23.347,3.5575,33.91152172109061,38.662325214606525,11.04054771059842,612.2139348025712,0.9529514055918155,3.2424894552527372
0,8,1154.0,1154.0,1,173.68123960494995,37,63,0.5873015873015873,2.0199306759098787,26.139664636665543,10.9747,11.943,2.2002,29.46178982869167,31.958835257249284,7.9768489994483405,337.3651270278543,0.9462013908366146,1.5446508103395007
0,8,1194.0,1194.0,1,208.5096664428711,34,86,0.3953488372093023,2.4489112227805694,36.41229564498942,9.5456,11.0263,4.1833,25.023615259190667,28.80327426370134,11.356755747571574,481.49272166105504,0.9338060799252,1.7006425663096965
0,8,996.5,996.5,1,215.80612921714783,75,68,1.1029411764705883,5.1179126944305064,46.7358609209115,9.8011,10.5784,1.5976,28.45032053931906,30.563384194817168,7.380167629532543,415.40826650341796,0.9259082137604411,1.5103362481400637
0,8,2569.5,2482.0,2,292.87719810009,82,97,0.845360824742268,3.0955438801323214,33.382779983249414,23.0584,26.2847,5.4001,38.1197742574638,43.26981217789141,11.364542225272428,621.3506563105805,0.9465905922664378,3.146654942866408
0,8,971.0,971.0,1,181.1959581375122,22,76,0.2894736842105263,1.721936148300721,33.81253887267876,8.9353,9.9791,1.395,26.463433524582552,29.32319326386538,6.176874209501113,365.79946025915723,0.9357542185926822,1.4170102739794754
0,8,1328.5,1328.5,1,227.37972402572632,82,47,1.7446808510638299,2.9010161836657886,38.9172291291046,11.4537,13.1722,2.9635,28.24109870932787,32.48820935601099,8.199729736399854,518.361229466381,0.9313836299307361,1.7728737905817438
0,8,3326.5,3326.5,1,587.4284925460815,100,93,1.075268817204301,2.7957312490605744,103.73432552381234,24.4072,27.2456,8.8627,33.81669096999291,37.545504133517774,14.570416902408798,1218.5688825119887,0.92511964954334,4.549984443238042
0,8,3646.0,3463.5,2,332.2081501483917,92,67,1.373134328358209,1.6906198573779485,30.2694062054351,30.3591,34.3113,5.5799,39.13001082532435,44.501471799368616,11.403807083163061,568.243889909193,0.9618401525008505,4.279156584938246
0,8,1079.0,1079.0,1,195.4802281856537,44,77,0.5714285714285714,3.139944392956441,35.41475404218279,10.7393,11.9126,2.8365,29.830992868324042,32.96668562716003,9.37355683558808,354.53820630547904,0.937209661899618,1.6067619596276894
0,8,2073.0,2073.0,1,410.3330399990082,100,73,1.36986301369863,3.5214664737095998,81.22199889764961,15.837,18.1976,5.6022,30.060605965282868,34.17978575474106,12.20744670928364,934.2180892255892,0.921745024914466,2.9859650840727854
0,8,1978.5,1978.5,1,242.26702558994293,31,97,0.31958762886597936,1.5198382613090726,29.665560620772332,16.4763,19.059,3.5745,32.349677561144254,37.2995940862632,8.999391632216033,470.75944163860834,0.9544563919172804,2.505832892449198
0,8,3227.0,2553.0,2,282.8771963119507,95,81,1.1728395061728396,2.3845677099473197,24.796872697028164,29.0643,33.4454,4.5338,40.98182481918051,46.90879681722821,10.775428416541034,647.3341034078155,0.950619029288673,3.8049648003725713
0,8,2659.5,2659.5,1,373.6051187515259,73,100,0.73,2.7448768565519837,52.48384461640976,20.2937,22.5254,6.5804,33.1673520243929,37.004442366288934,13.724647020597653,821.5462508927661,0.9410009250298877,3.7041055342599116
0,8,2658.5,2658.5,1,306.0071396827698,93,87,1.0689655172413792,3.0434455520030093,35.22300904150091,23.04,26.232,3.8619,37.253893756223654,42.33943287291412,9.494947519075607,549.6752966534027,0.9550184303830878,3.102319375835909
0,8,974.5,974.5,1,226.1248904466629,87,29,3.0,2.5890200102616725,52.47046288303264,8.8648,9.7442,2.2692,25.853915002567792,28.228088251952165,8.36257922892214,442.194273798592,0.9258959646986099,1.5142373719367839
0,8,3855.5,3855.5,1,413.948264837265,85,93,0.9139784946236559,2.0503177279211515,44.44382465614901,32.4946,37.365,6.9452,39.97784850188914,46.02710913146729,12.877088062135787,673.2418100193858,0.9545032884455946,4.454235205124421
0,8,1545.0,1545.0,1,218.30865561962128,87,42,2.0714285714285716,2.3650485436893205,30.847035028120647,13.8805,15.5895,3.439,31.554001644007055,35.402313338961335,9.087083085347023,456.1446275890215,0.9442508882457504,2.0475370164905744
0,8,1835.0,1785.5,2,371.1198366880417,74,100,0.74,4.032697547683924,75.05718429610829,15.7126,17.3173,5.0024,32.06852664591874,35.3182590271661,12.55111924252176,862.4940536679931,0.917359097288273,2.819101136784729
0,8,1799.0,1799.0,1,246.5929263830185,54,95,0.5684210526315789,2.851584213451918,33.80104021241844,15.7947,18.2394,2.7008,32.83947246698705,37.84724676432884,7.878482046688943,501.4503443526171,0.945969287406589,2.35351474013813
0,8,1415.5,1415.5,1,220.06601512432098,30,92,0.32608695652173914,1.9498410455669375,34.213388211019335,12.5561,14.151,2.2176,30.020230725129345,33.85738027373057,7.853868488840388,442.24343434343433,0.9436849934156982,1.9962630473120033
0,8,2706.0,2706.0,1,427.2447282075882,93,100,0.93,3.436807095343681,67.45678410243012,22.3669,24.6978,7.7674,35.84850463255057,39.77213440538488,15.52329530866433,871.8804729109274,0.9343120878222063,3.7796127378475193
0,8,1429.5,1429.5,1,206.06601524353027,80,37,2.1621621621621623,2.0706540748513467,29.704933639976808,12.8524,14.5287,3.4464,30.631059632993438,34.47066544628925,9.33023724457208,403.1360728497092,0.9472415687950564,1.928686669842534
0,8,1417.5,1417.5,1,259.379723072052,47,94,0.5,3.116754850088183,47.46232151035936,12.6035,14.0473,3.9691,30.325584705822244,33.49406608206892,12.621067513883286,516.5499872461993,0.9351617783995774,2.1847324959419843
0,8,1329.5,1329.5,1,285.5218583345413,53,100,0.53,3.9864610755923278,61.31833891448656,11.5712,13.2247,3.3766,28.51178231117795,32.47703819485392,9.680132873054998,590.5359231200898,0.9236775274083227,1.9774789738651135
0,8,1425.5,1425.5,1,212.7523068189621,25,90,0.2777777777777778,1.578393546124167,31.75274925064173,12.6411,14.5341,2.2274,30.095180524296577,34.52598495611675,7.5121960331184106,427.3911233547597,0.945004815855337,1.9329404545328808
0,8,2446.5,2446.5,1,386.14927446842194,81,100,0.81,3.3108522378908645,60.94880938994019,18.4465,20.0602,6.2303,32.313559657673125,34.417814805126724,14.634625444814091,833.0860996326905,0.9387370303462599,3.463072785170383
0,8,1919.5,1919.5,1,323.72286891937256,71,91,0.7802197802197802,3.365980724146913,54.59572589809287,16.7057,18.9684,4.3017,33.03823674940901,37.438226472951406,10.972642211883153,566.7253479236813,0.9435723666859774,2.5437464738094766
0,8,1389.5,1356.0,2,341.56348848342896,56,100,0.56,4.030226700251889,83.96230058651997,13.1718,15.0835,3.9035,31.187617490920974,35.709227487443634,11.279325677982705,709.4285840730538,0.9074529594641042,2.2094213929912327
0,8,1155.0,1155.0,1,196.02438509464264,21,84,0.25,1.5272727272727273,33.268882728772944,11.086,12.5542,2.6826,29.75020006655418,33.49725753490874,9.368674251995317,349.54145801448834,0.9431030745709545,1.7371816456104765
0,8,1230.0,1230.0,1,205.6223635673523,71,58,1.2241379310344827,3.347967479674797,34.374436096767816,11.1697,12.3654,1.6762,28.850027762724945,31.844652342897387,6.324583271647231,435.71354198551165,0.937260298650167,1.6917768541925273
0,8,1057.5,1057.5,1,193.2964632511139,20,84,0.23809523809523808,1.5886524822695036,35.331936364434256,9.4369,10.9416,3.1156,26.43750022959811,30.524177129613175,9.781239013540155,397.8956836037139,0.9341023905389744,1.541921577347505
0,8,1674.0,1613.5,2,330.14927446842194,63,100,0.63,3.763440860215054,65.11263048508089,13.6612,15.3842,4.8619,29.552939186483634,33.00278155489322,12.167326262988102,759.8247617590042,0.9232084546310059,2.5809101357312327
0,8,2221.0,1938.0,2,356.0487697124481,61,100,0.61,2.7465105808194505,57.078219907135484,16.9401,18.3644,6.8101,31.31028763825079,34.00675245653428,13.97770503301597,869.235342056933,0.9323098158788773,3.3746518223648136
0,8,1887.0,1716.0,2,228.4507907629013,54,84,0.6428571428571429,2.4038155802861687,27.6575324855299,15.9071,18.2502,3.3877,31.897029165582175,36.46418242549804,8.722636568721638,577.7624811243751,0.9429036663386315,2.448401395675874
0,8,1235.5,1235.5,1,220.89444196224213,93,26,3.576923076923077,1.9571023876972886,39.49360946160288,10.5178,12.1112,2.9698,27.064287966987052,30.989982809933924,8.779082409910503,461.4846852362004,0.9360115460990864,1.7182346604601113
0,8,1404.0,1161.5,2,300.1492751836777,61,73,0.8356164383561644,3.171652421652422,64.1663727872415,13.7367,15.9436,3.5236,32.20630641830882,37.169541550037984,9.894808893556258,753.0016592694623,0.8993859079769546,2.1592425343182224
0,8,1050.0,1050.0,1,198.65180122852325,43,79,0.5443037974683544,3.235238095238095,37.5833696488921,10.4785,11.7285,3.9276,29.44365021103872,32.90199367439609,11.44739962786309,385.73150902969087,0.928853626045204,1.4915080531515845
0,8,1877.5,1877.5,1,232.55129599571228,58,81,0.7160493827160493,2.502263648468708,28.804317054213254,17.8579,19.9051,3.938,36.26551126883502,40.238611978918954,10.112702705014126,426.38807417610445,0.9523715225906539,2.501526168685557
0,8,1481.5,1481.5,1,369.9482641220093,70,100,0.7,4.724940938238272,92.38050497933712,14.1439,16.183,4.5998,32.5154300723518,36.79861289505353,13.681105217050266,671.9641375880012,0.9149613712454587,2.3292400975736327
0,8,2994.5,2721.5,2,320.83556723594666,66,100,0.66,2.2040407413591585,34.37484094293259,25.7196,28.8663,14.9466,44.133748717279836,47.82823459328183,38.253391332534164,963.2984896949291,0.9234374348312896,4.157238506975153
0,8,1945.5,1593.5,2,231.0954532623291,94,28,3.357142857142857,1.3528655872526343,27.450582636094236,18.0185,20.5418,2.9487,35.297013439524875,40.19807026164316,8.503932520310824,514.037115345373,0.9463776148012273,2.4901800725984717
0,8,1257.0,1257.0,1,224.7939373254776,57,81,0.7037037037037037,3.6730310262529833,40.20072733356464,11.4161,13.0254,2.7225,29.058185779397864,32.98099687456399,8.596911872876214,446.54886338128756,0.9356866694247019,1.7233353607384312
0,8,1209.5,1209.5,1,217.37972331047058,80,53,1.509433962264151,3.5055808185200497,39.06899058002212,11.6449,13.1768,3.9814,30.283441085682444,34.11084492884924,10.930427898302975,405.15270890725435,0.9355698620775328,1.6821203514469625
0,8,1463.5,1399.0,2,369.84775853157043,74,100,0.74,5.056371711650153,93.4659135571075,12.685,14.3711,4.0687,29.422790061447266,32.846390742210936,12.013691369017268,808.763510356086,0.9084567503304266,2.3516864697980107
0,8,2163.5,2163.5,1,287.5218586921692,75,89,0.8426966292134831,3.085278483938063,38.21068602995133,19.4183,22.0188,3.7941,35.940764114164296,40.64151383204125,9.636841037912786,517.0624046015713,0.9506360528397164,2.7638739605222464
0,8,2662.5,2662.5,1,357.86500465869904,99,78,1.2692307692307692,2.900281690140845,48.100417487087576,21.7159,24.7217,5.1668,35.12076575460734,40.14999936625155,11.407619285372386,679.1801448831752,0.9479115603253024,3.4625075449136036
0,8,2486.0,2486.0,1,302.24978029727936,66,100,0.66,2.6548672566371683,36.74775932813903,21.7163,24.6725,4.6237,36.91207680841055,42.00307183706925,10.89666454976017,535.2316414141414,0.9541269754563081,3.171357712908343
0,8,2323.0,2323.0,1,273.07820785045624,73,93,0.7849462365591398,2.9225139905294877,32.10146689746749,21.6183,24.3491,3.8142,38.2790752906859,43.02388440378205,10.278301336310394,524.2237172227324,0.9503222302064316,2.812497079072406
0,8,1018.5,1018.5,1,194.7523066997528,40,78,0.5128205128205128,3.0633284241531666,37.23952966605261,9.4415,10.6895,3.1634,26.98833039945228,30.463661791550926,9.682535847596949,398.414556167738,0.9302938962679712,1.47794510728632
0,8,2611.5,2611.5,1,513.8305138349533,100,100,1.0,3.8292169251388093,101.09967334784305,25.6328,29.1001,7.9807,41.958717379824655,47.02409467485791,17.75225978601034,860.82967630854,0.9230522173856589,3.6893549113691146
0,8,1401.5,1401.5,1,210.20815074443817,72,54,1.3333333333333333,2.7741705315733145,31.528695425898285,11.3076,12.732,1.8897,27.43950768946119,30.6694567281522,6.538358655656632,461.89512141618206,0.9451462810133457,1.9548776605578198
0,8,1529.0,1469.5,2,223.7228696346283,92,42,2.1904761904761907,2.527141922825376,32.73507024038776,14.0811,16.0629,3.2756,31.55985302231302,35.89323534581412,8.869816494155897,540.7657432915008,0.9347680517188955,2.100767501582101
0,8,1417.0,1276.0,2,207.8233746290207,87,24,3.625,1.4735356386732534,30.4802787877165,12.8954,14.7442,2.8993,30.540934151397536,34.8020511803543,8.356300587580607,497.5075658096112,0.9351364563642147,1.9338351977062902
0,8,1419.0,1419.0,1,214.3086553812027,85,41,2.073170731707317,2.455954897815363,32.3665960333327,12.353,14.287,2.5023,29.544820036683248,34.05116196255276,7.3413074251116885,449.69842822161,0.9424664018497385,1.9722521140727198
0,8,1339.5,1339.5,1,356.7766909599304,100,62,1.6129032258064515,4.628592758491974,95.02770228616477,12.2478,13.7866,4.1384,29.829129976584976,33.497206755787865,11.423188934793997,702.5026129986736,0.9093211781888072,2.198188952265203
0,8,1163.0,1163.0,1,208.50966668128967,58,65,0.8923076923076924,3.241616509028375,37.38287282849744,8.8267,9.8124,1.3163,23.64230249172022,26.066273347757253,5.880701855221026,481.49386593204775,0.938212625345306,1.694919455671502
0,8,1299.0,1299.0,1,243.48022770881653,31,100,0.31,2.386451116243264,45.63712185152975,10.7203,11.8641,3.4046,26.954689163668725,30.013130979456307,10.120400132405832,553.2967107948168,0.9305346731923301,1.9500042752266256
0,8,1553.5,1553.5,1,242.83556711673737,66,86,0.7674418604651163,3.653685226906984,37.95887522169775,13.9127,16.0042,3.431,31.38341407033339,36.06855392665473,10.084227238613774,503.5978813386389,0.9383808881006686,2.1165486187665197
0,8,1665.5,1665.5,1,220.55129623413086,88,43,2.046511627906977,2.2719903932752925,29.20616888054959,13.3276,15.8418,1.9717,29.115282554699686,34.49093754539009,7.417459073699026,488.4521722273238,0.9477953256940204,2.1886905671033285
0,8,1577.5,1577.5,1,351.9482647180557,100,67,1.492537313432836,4.247226624405705,78.5214459829164,11.972,13.5996,4.4428,27.17782581443924,30.28459806304188,12.40322249094968,796.3032200795838,0.9203286573398606,2.4339321170587165
0,8,2011.0,2011.0,1,250.1076453924179,76,76,1.0,2.8722028841372453,31.10583504909968,18.431,20.5475,4.447,35.911218845926136,39.8235777366876,9.987121256898808,475.30707733904705,0.9512759207569406,2.5865052890997964
0,8,1724.5,1724.5,1,240.551295876503,48,94,0.5106382978723404,2.6164105537837052,33.55461058153951,15.2145,17.1957,2.3442,32.45192582497994,36.60088525582407,8.070633578598398,483.38552265075,0.9470804292257722,2.3172976963123153
0,8,1858.0,1517.5,2,208.89444231987,42,82,0.5121951219512195,1.853606027987083,23.485946195979274,16.1585,18.4025,2.9418,32.619242445985776,37.035103533674636,8.109846654530529,550.9415480563208,0.9438667695360854,2.395931708000675
0,8,1058.0,1058.0,1,246.79393696784973,41,100,0.41,3.8752362948960304,57.56828669573817,9.6966,11.2711,3.5734,27.55308963510263,31.57516753383899,14.408490984138485,522.2363830221406,0.9143171581234167,1.6112464567807134
0,8,1655.0,1655.0,1,224.3086564540863,34,95,0.35789473684210527,1.9516616314199395,30.401434054524053,14.4565,16.4274,2.1427,31.591988030986588,35.948932240610425,6.687191989916246,474.94630063258853,0.9464800455592488,2.201659959447964
0,8,1446.0,1446.0,1,299.90663397312164,52,100,0.52,3.59612724757953,62.20192883892667,12.0548,13.7801,3.7897,28.17834269363619,32.17463199463204,10.038011451975933,645.9208927660443,0.9242316810865057,2.1022785173324428
0,8,1986.0,1986.0,1,279.5634877681732,100,71,1.408450704225352,3.5750251762336354,39.35334526339655,18.2504,20.6256,3.5049,35.62288449634589,40.13137955067082,9.64889506575753,547.7359973472095,0.9434725853493755,2.5742019412945165
0,8,3014.5,3014.5,1,356.8355668783188,68,91,0.7472527472527473,2.0527450655166692,42.239715305812275,25.9801,29.6159,5.9178,38.506961760050615,44.03856908654049,12.102976623954952,623.8376379961229,0.9526353469090227,3.6824545877586736
0,8,2042.5,2042.5,1,291.9482640028,100,77,1.2987012987012987,3.769889840881273,41.73012918200666,18.7081,21.1752,3.384,35.87008913273007,40.52164983018338,8.939392820544358,570.7712399244974,0.9424570845503203,2.582597566986247
0,8,2564.0,2481.5,2,447.2619729042053,77,100,0.77,3.003120124804992,78.01999703828474,19.8379,21.3176,7.721,33.3880880493328,35.546849793476774,17.02421096556313,925.8243406285073,0.9338246734924188,3.8080936089294806
0,8,975.5,975.5,1,199.92387986183167,32,84,0.38095238095238093,2.7555099948744233,40.97340619067975,9.3652,10.6366,2.9032,27.352634771809456,30.986218556642243,9.5736111138901,403.98341240689723,0.9249112401720541,1.4924388157667556
0,8,3116.5,2888.0,2,359.22034215927124,100,71,1.408450704225352,2.278196695010428,41.40518344971086,25.1394,27.6555,10.9035,39.59853744319353,43.23032523298893,22.272282948768407,930.7914758698091,0.9296550898090572,4.226382254797561
0,8,1627.0,1487.5,2,217.72286927700043,86,43,2.0,2.272894898586355,29.13537050166553,13.089,15.0774,2.7543,28.678780988738,33.06325164347875,8.0490578026251,602.2051249872461,0.93656117396697,2.271590313176561
0,8,1946.0,1946.0,1,259.4213536977768,79,80,0.9875,3.247687564234327,34.583473152305764,17.9417,20.4234,4.1509,35.396037929547994,40.22060830519598,9.608336442381688,522.2339853076217,0.9442833943669677,2.370896940670462
0,8,1471.0,1471.0,1,216.50966584682465,28,89,0.3146067415730337,1.6940856560163153,31.86705330054634,13.0451,15.0967,2.3957,30.5372995857525,35.25969581703734,8.465726283668756,435.38740587695133,0.9451117043546329,2.0219224289495044
0,8,1366.5,1366.5,1,227.03657746315002,85,52,1.6346153846153846,3.234540797658251,37.720898284801265,11.6076,13.5271,2.4019,28.28676408216394,32.751868123665865,7.741212850064258,464.86766809509237,0.9402276160964915,1.8604829360368356
0,8,2301.5,2301.5,1,330.8355665206909,63,100,0.63,2.7373452096458832,47.5568855420667,14.9399,16.862,6.088,27.271602226308595,30.633200224592926,13.35886432298794,848.3858164983164,0.9396702005104144,3.274815695587255
0,8,2160.5,2160.5,1,300.8355680704117,70,91,0.7692307692307693,2.9483915760240684,41.8893955178187,20.4448,23.0885,4.4612,37.809424128912624,42.57939252443605,10.669859163081771,504.62109912253857,0.9492665761527055,2.828307190126278
0,8,2612.5,2612.5,1,494.37466990947723,100,100,1.0,3.827751196172249,93.55265617152328,20.0309,22.6491,8.0751,33.88002870704214,37.41437383132317,16.95612160813905,1029.1762610958065,0.9263604014625222,3.8674122016613874
0,8,1911.5,1726.5,2,290.2081506252289,91,50,1.82,2.3803295840962595,44.060042212563715,17.4798,19.6452,4.6205,34.46985918102945,38.79504758290676,10.65700144271361,562.7045860116314,0.9418974106447083,2.552215349696697
0,8,2794.5,2794.5,1,334.63455629348755,93,83,1.1204819277108433,2.762211486849168,40.07167159267822,22.8,26.2641,5.6077,35.853097495195584,41.36224064518265,11.748795713178437,701.8588985817773,0.946843531029321,3.5168372876645932
0,8,1853.5,1853.5,1,232.2081503868103,94,46,2.0434782608695654,2.3328837334772055,29.091246348024555,15.3317,17.8836,3.2771,31.39223271941644,36.51641070861155,8.494240142002107,493.0513830221406,0.9500218793985055,2.3691119559395926
0,8,2585.0,2585.0,1,303.90663504600525,92,70,1.3142857142857143,2.491295938104449,35.72891405221888,21.5332,24.2941,5.8543,35.960059757458694,41.0705807749294,12.25307600196783,631.576189419447,0.9496472690045017,3.493520203382875
0,8,1967.0,1967.0,1,263.0782070159912,100,61,1.639344262295082,3.101169293340112,35.185634472165084,16.4755,18.9833,3.5545,32.41719296530778,37.31250488924591,9.112794837479882,557.6065669319457,0.9458684454307862,2.468661715790554
0,8,1503.0,1503.0,1,217.13708221912384,50,81,0.6172839506172839,2.694610778443114,31.36960244486663,13.22,14.9416,2.7971,30.5857646626662,34.460649869670185,8.266833226211837,451.4954203652689,0.9448271269145418,2.0560398588774067
0,8,2699.5,2615.5,2,371.6051185131073,82,100,0.82,3.0375995554732356,51.154052270842946,23.672,25.5222,9.4571,38.77088619054251,41.52325501643627,18.279665193596955,841.4388947556372,0.9342337693870439,4.034347015668715
0,8,2161.5,2103.5,2,457.68837797641754,76,100,0.76,3.5160767985195465,96.91355601882213,18.2558,20.4692,8.4902,35.52617860620531,39.12368402080766,23.599692878510094,1101.9339442403834,0.907021639890635,3.492544999513154
0,8,1165.0,1165.0,1,245.82337391376495,32,100,0.32,2.7467811158798283,51.87049885179974,10.0531,11.4922,2.6821,26.714147569967487,30.26987510975227,9.218429345067412,498.27742296704423,0.9288463863072842,1.7507677849918206
0,8,1384.5,1384.5,1,216.5512957572937,81,50,1.62,2.925243770314193,33.871046366314836,13.0361,14.6589,3.6105,31.519194101213948,35.418325070364354,9.682819307928863,449.35358636873787,0.9374740088451378,1.9119583669053448
0,8,2269.5,2269.5,1,509.83051347732544,90,100,0.9,3.965631196298744,114.53058051225085,17.6301,19.4419,7.5009,32.031154740190054,35.46805357487213,16.705130924060427,1201.6014850525457,0.9083989339362756,3.5693991635389164
0,8,1913.0,1668.5,2,292.4924216270447,72,65,1.1076923076923078,2.4464192368008364,44.72128421811441,17.0481,19.4057,5.2929,33.6998336255537,38.32576297361867,12.125852942783036,760.0304655137231,0.9235102381521173,2.7260382852192238
0,8,2983.0,2983.0,1,421.01933157444,72,100,0.72,2.4136775058665774,59.422486610589424,25.565,28.5062,9.2285,38.67678341072329,43.23941675786111,17.425225615469085,868.2151339149066,0.9355141220500589,4.22266532986211
0,8,1683.0,1683.0,1,283.96550953388214,93,71,1.3098591549295775,3.9233511586452763,47.912305766391746,15.5411,17.4476,3.4474,33.348287973897556,37.47914158888914,9.064173058806853,504.08322645648406,0.9420427984980626,2.2823334022754036
0,8,1187.0,1187.0,1,215.4802280664444,51,80,0.6375,3.437236731255265,39.11687336779014,10.8952,12.3306,3.3687,28.661036564646437,32.245888166400384,9.57635422851515,417.4003361901847,0.9363074814339398,1.6613888113239765
0,8,3119.0,3119.0,1,384.5340509414673,62,91,0.6813186813186813,1.8089131131773004,47.408283531085274,26.7166,30.5398,4.7076,38.47160621081475,44.10271211569646,9.71361427276171,750.4538256300377,0.9445930502243804,3.711753098998374
0,8,1295.0,1295.0,1,215.82337403297424,42,85,0.49411764705882355,2.7567567567567566,35.96890253202865,11.6792,13.3593,2.533,29.298871776230566,33.36958200981846,7.912819409034936,436.54358177736964,0.9387962783725937,1.733611743978859
0,8,2022.0,2022.0,1,346.7350616455078,59,100,0.59,2.917903066271019,59.45855735623843,15.5408,17.6413,7.9797,31.980674404396165,35.32274669826796,23.17968265334968,835.0482034996428,0.9283411666693003,3.0628437866032527
0,8,3266.5,3266.5,1,374.8355665206909,91,92,0.9891304347826086,2.5629879075463036,43.01291961698678,28.1417,31.3914,5.6114,39.387912119202255,44.05011471086085,11.860657234740408,565.843688909295,0.9592890386555899,3.984521372416447
0,8,1994.0,874.5,3,133.78174448013306,46,37,1.2432432432432432,0.8535606820461384,8.975704692150257,18.2791,20.9496,3.3038,35.20779463684143,40.27537287027893,8.669469739263182,608.0595755535148,0.9382370233843143,2.5902640114744333
0,8,1325.5,1325.5,1,219.7228696346283,33,90,0.36666666666666664,2.240663900414938,36.4225872806306,11.7041,13.5224,2.9014,29.005881182787746,33.44499810494837,9.922564085960845,436.27725844301597,0.9405540367829245,1.9010643342415332
0,8,1246.0,1246.0,1,202.85281205177307,88,22,4.0,1.5537720706260032,33.025090976975896,12.1058,13.4585,2.7327,31.081743940133087,34.48353052908011,8.743343222703773,411.6813406795225,0.9369262141995252,1.8057039271672628
0,8,1732.5,1732.5,1,252.69343101978302,49,100,0.49,2.8282828282828283,36.856548387041755,15.1101,17.5011,3.1599,32.03136553426969,37.03883095873842,8.033040021685439,526.5612174778084,0.9419937546366941,2.1831494008193246
0,8,2483.5,2220.0,2,358.39191567897797,63,100,0.63,2.5367425005033217,51.71925316047822,21.2534,24.1966,6.8954,36.00877099318998,41.16624768472346,14.08663404933911,781.9568635853485,0.9358507138971975,3.5968376034301404
0,8,2456.5,2456.5,1,304.49242186546326,66,100,0.66,2.686749440260533,37.7429818740058,21.5861,24.4202,4.6382,36.95712903879304,41.87225372439367,10.87304468674713,538.256229466381,0.9534183323051594,3.1479885072788125
0,8,1983.5,1983.5,1,262.2914100885391,83,81,1.0246913580246915,3.3894630703302244,34.68453935277752,17.2933,19.6554,3.7296,33.95268288530377,38.42329047387795,9.69616851338713,520.6272074278135,0.9482158856232561,2.5731121540333
0,8,1384.0,1384.0,1,273.5634881258011,79,88,0.8977272727272727,5.023121387283237,54.07296389852262,13.5739,14.943,3.6966,32.47181452875709,35.65315345099224,10.130792093415005,505.8293771043771,0.9294006983147923,1.9003933014041374
0,8,1751.5,1751.5,1,235.86500477790833,88,52,1.6923076923076923,2.6126177562089636,31.7626608500615,16.5464,18.5069,3.3623,34.95855041388301,38.98847460968433,9.321450461703908,475.6742051831445,0.9447269581490072,2.326838833701476
0,8,2551.5,2551.5,1,376.23253440856934,87,94,0.925531914893617,3.20517342739565,55.47753084361956,22.6113,25.5821,5.768,37.475853723564455,42.260078792993276,12.669971428539213,704.5817171717172,0.9406217813884008,3.32937020577383
0,8,1698.0,1698.0,1,223.48022866249084,93,34,2.735294117647059,1.862190812720848,29.413081627231563,15.2591,17.3702,3.0008,32.78959236083913,37.31673018848249,8.487496648600223,458.26855550454036,0.947479433730224,2.1564965026291993
0,8,1045.5,1045.5,1,300.8355667591095,53,100,0.53,5.06934481109517,86.56340337376817,9.8136,11.203,4.5711,29.178551284119642,32.45473449282862,20.90608870138075,604.4421204468931,0.904192948638063,1.843242246966491
0,8,1568.0,1568.0,1,382.19090509414673,100,56,1.7857142857142858,3.5714285714285716,93.15681628614992,13.0206,14.3651,4.7938,29.34455955777834,32.48509507435679,13.897722171636618,798.8431764615856,0.9165596286071365,2.555985705878628
0,8,1038.5,1038.5,1,201.86500489711761,75,53,1.4150943396226414,3.827636013480982,39.23878690622371,9.2043,10.2284,2.7657,26.10102989366511,28.864494338893238,9.022161798039315,410.19142179369453,0.9331960214550367,1.5274478079430227
0,8,3251.5,3251.5,1,471.20309722423553,100,100,1.0,3.075503613716746,68.28613219551357,25.0349,27.5118,8.6001,35.57640625456708,38.96902437526503,16.02206540961558,1011.5167763493522,0.934671255692017,4.485173303336702
0,8,1151.5,1151.5,1,215.37972354888916,51,82,0.6219512195121951,3.631784628745115,40.285215211459764,10.568,12.172,2.6582,28.241663832005365,32.38175745693862,8.499751335186225,429.96415620855015,0.9324588978090901,1.6544029940409737
