,label,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,entropy
0,8,411.0,107.25483274459839,24,35,0.6857142857142857,2.0437956204379564,27.98929232864179,11.816444444444445,13.852388888888889,3.2333333333333334,28.44584165318412,33.159641464753314,9.2378003634824,284.26207967472396,0.9637484849599369,1.9131189724185005
0,8,12069.5,627.0853474140167,68,258,0.26356589147286824,1.453581341397738,32.5809712864127,11.595566666666667,12.939677777777778,3.085411111111111,29.39399636945915,32.613578206810246,10.109698558418978,121.7459808801542,0.9826931146600034,1.7419740500359826
0,8,14620.0,664.8670929670334,225,183,1.2295081967213115,2.816347469220246,30.23585850276565,13.001744444444444,13.989611111111111,2.4370333333333334,29.350265705047946,31.65237033188104,7.844102645299843,180.87570092429988,0.9799543588948303,1.9203088044357446
0,8,85.5,47.21320283412933,20,10,2.0,2.3391812865497075,26.07118739013612,9.579844444444445,10.971688888888888,3.2674,25.60344990595825,29.245964937879112,9.822323074168011,162.62207935779986,0.9763190242889993,1.5076975741275054
0,8,721.5,118.18376529216766,44,25,1.76,1.5246015246015245,19.35883905562602,11.274044444444444,13.316144444444445,3.6435333333333335,25.836462814278203,30.213304968749966,9.492099543187365,307.95082181220937,0.9673003887471111,2.077022728443611
0,8,15084.0,1364.1950808763504,185,297,0.622895622895623,3.642601431980907,123.37763316674835,12.606855555555555,14.844255555555556,4.489422222222222,26.593641339012315,31.009787689645883,10.376339501189744,442.9085442742997,0.9591202728580405,2.465658294651583
0,8,2229.5,246.12489020824432,33,107,0.308411214953271,1.5837631755999102,27.1708731016014,16.90097777777778,19.072266666666668,3.9858,31.55058927323537,35.51716517366403,9.604267484590148,215.58176978818284,0.9812024015058882,2.444152121752125
0,8,12615.0,678.2985508441925,274,81,3.382716049382716,1.759334126040428,36.471575432210194,10.632633333333333,12.14418888888889,3.0459,26.207493151535452,29.788451875179355,8.555838414075955,160.07515991618288,0.9801181698676157,1.6744634059232626
0,8,13757.0,1227.1412583589554,290,222,1.3063063063063063,4.6797993748637055,109.46250403189653,12.744455555555556,15.000566666666666,3.1628666666666665,29.623963598059184,34.67121075524252,8.785474565313917,280.09734863144706,0.9652875212385833,1.9498575680245689
0,8,11998.5,636.68332695961,137,248,0.5524193548387096,2.831687294245114,33.784694655861784,11.685144444444445,12.790722222222222,4.556166666666667,29.564532981658616,32.39840003818013,11.972897206932739,150.6626361375525,0.9781378624627262,1.616505672987015
0,8,19606.0,755.4112502336502,180,253,0.7114624505928854,2.322758339283893,29.105689940812326,19.078022222222224,20.957744444444444,4.600733333333333,36.02399171662555,39.47268342398635,11.020891651565927,161.86290919564658,0.9841047372689482,2.4965707981423217
0,8,13308.5,1199.7270449399948,210,288,0.7291666666666666,4.544464064319795,108.15230734947232,12.093755555555555,14.232277777777778,3.4127111111111113,28.829605710993654,33.566074346487866,10.056660732784069,244.54499312088228,0.9693316478635187,1.9605868436721958
0,8,2480.0,202.36753070354462,62,57,1.087719298245614,1.425,16.51315221090729,15.2153,18.328344444444443,5.207144444444444,29.231496546609524,34.90826073730371,11.916843917619865,419.28619002211013,0.9637028448200853,2.6858551646416857
0,8,3480.5,266.9533177614212,100,51,1.9607843137254901,1.465306708806206,20.47524029990815,18.017855555555556,20.433511111111113,3.0940777777777777,34.30804866793444,38.817073295492726,8.612581522565666,195.06156538144614,0.98114677087751,2.4431190067642294
0,8,14197.0,721.352373123169,180,251,0.7171314741035857,3.182362470944566,36.65205650562989,12.83708888888889,14.262244444444445,3.5421555555555555,29.4942659958939,32.6643074839635,10.083462843147478,165.66945714626607,0.9804851360592068,1.8213323072267862
0,8,13768.5,687.4528797864914,250,169,1.4792899408284024,3.0685986127755385,34.32410661486293,13.23391111111111,14.581888888888889,4.792611111111111,31.02187430817324,34.02905106570118,12.126522853457708,146.81691800613714,0.9811120796107398,1.7910919640584217
0,8,780.5,147.69848430156708,19,63,0.30158730158730157,1.5336322869955157,27.949829935913204,10.863377777777778,12.705833333333333,3.066022222222222,25.885033447739975,29.87984176246588,8.844542382456071,302.8374134424298,0.9658953455070405,1.9917819165571808
0,8,21457.0,954.9503526687622,227,268,0.8470149253731343,2.8352518991471314,42.50035774163179,19.87032222222222,22.38083333333333,4.116822222222222,35.38956335962711,39.67874185078341,10.196298746307436,189.01950855322275,0.9832225386451361,2.7012994801435504
0,8,11.5,26.727921724319458,5,12,0.4166666666666667,5.217391304347826,62.120156495769386,20.79521111111111,23.864922222222223,4.701644444444445,33.70472280391526,38.67794445581725,10.205264739677926,303.97299354406925,0.97705183249022,3.0825120515057813
0,8,23118.0,954.3473216295242,199,288,0.6909722222222222,2.4791071892032184,39.39695519947429,20.900844444444445,23.88702222222222,4.263577777777778,35.426857535526196,40.44513749677259,9.524672877413082,207.88813372706494,0.9826165992053306,2.877674207130931
0,8,22778.5,838.0214203596115,223,268,0.832089552238806,2.6237021752968808,30.83082296821743,21.738622222222222,24.3615,3.895477777777778,37.15813046205449,41.59886905480591,9.50907038303462,193.34219738407103,0.9830443639367813,2.7132695754665552
0,8,11443.0,626.7838324308395,129,246,0.524390243902439,2.773223804946255,34.33172879460725,10.429511111111111,11.520722222222222,3.6544666666666665,27.15047714303233,29.947623788699932,10.257157178391205,151.6417342274322,0.9784796053162003,1.5737189694090055
0,8,23130.5,1585.0306473970413,289,278,1.039568345323741,3.47342253734247,108.6151251891608,22.110033333333334,25.896,5.939822222222222,37.45537839140507,43.51469720552918,12.182523036052533,320.1793739070779,0.9717121413714718,3.0568374763880986
0,8,16356.0,679.0681027173996,235,170,1.3823529411764706,2.442528735632184,28.19353681390369,13.501855555555556,14.740233333333334,2.9675777777777776,28.785817435775602,31.241566669191794,8.891063798341165,172.9460041274706,0.9832511571775485,2.1645792907949537
0,8,285.5,84.72792184352875,35,12,2.9166666666666665,1.4711033274956218,25.14473113808447,15.005677777777779,16.801255555555556,3.7757555555555555,31.18896209641687,34.860844966192566,9.581895137661224,208.38804109200868,0.9784963062004851,2.1401478484932444
0,8,1687.0,173.05382299423218,60,42,1.4285714285714286,1.4937759336099585,17.75200097979789,13.754111111111111,15.4249,3.358322222222222,30.228999409854563,33.83413634500255,9.020659908513442,186.14216525355795,0.9793070693325647,1.9777706444188865
0,8,14728.5,682.825462937355,259,129,2.007751937984496,2.268459109888991,31.656354200062,12.981777777777777,14.768011111111111,2.879766666666667,29.301919185449567,33.19777290120342,8.221419149662937,167.5800593020958,0.9810487806509243,1.9890207658350807
0,8,16.0,17.313708305358887,6,7,0.8571428571428571,2.625,18.73528095519083,10.581555555555555,12.374688888888889,3.3496555555555556,26.684181202898763,30.981054558711794,9.497303529202512,280.91567780748164,0.9630797052114528,1.8437591789615477
0,8,14692.5,708.0559102296829,193,211,0.9146919431279621,2.771686234473371,34.12238706899335,11.471633333333333,12.209355555555556,2.5096333333333334,26.155768766692113,27.537346221414015,8.656198580529189,170.78152580321623,0.9830352385487677,1.9414876406375026
0,8,10842.0,887.4356328248978,96,285,0.3368421052631579,2.523519645821804,72.63807437809692,8.961844444444445,10.388988888888889,2.5048333333333335,23.97105499319781,27.677432220330473,7.637691548789101,231.97761154796927,0.9682021836706676,1.585043377609872
0,8,15212.0,784.9503538608551,201,260,0.7730769230769231,3.435445700762556,40.504013806618566,13.628577777777778,15.6103,3.394688888888889,29.97776288776502,34.36049654470798,9.498694566031979,196.57791204796365,0.9779389241766662,2.0200374841458615
0,8,16338.0,696.4406869411469,262,131,2.0,2.1007467254253887,29.687209598913974,13.281322222222222,15.684844444444444,2.019833333333333,28.052544388988547,33.09452370405147,6.764030354669389,187.5860000260996,0.9813904749178243,1.9855147279693341
0,8,13489.0,1170.513840675354,287,206,1.3932038834951457,4.382978723404255,101.57184752113336,9.708377777777779,11.569555555555555,3.184066666666667,23.093095188137838,27.164179146283033,8.577776681375866,298.7650152869282,0.9687641877278695,1.9724691973705797
0,8,22266.0,807.092487692833,236,239,0.9874476987447699,2.5331896164555827,29.25528984506448,21.110222222222223,22.97718888888889,5.677933333333334,36.862671060686786,39.92128618624807,11.779399426116766,172.85175460378892,0.984837891114528,2.7414257934305732
0,8,17224.0,808.3229349851608,152,270,0.562962962962963,2.3827217835578263,37.93462420012916,15.557088888888888,17.441244444444443,2.5957777777777777,31.858133215395355,35.598797935483134,8.373920093265463,183.2844041826527,0.9815304237352933,2.220921590465102
0,8,3825.5,301.2964631319046,39,127,0.30708661417322836,1.2947327146778198,23.73011598373942,17.73302222222222,19.75947777777778,3.8001555555555555,32.719243243414546,36.3856797862162,9.605765397129547,213.86722474207969,0.9812332909353468,2.433926827322974
0,8,9670.0,798.3229368925095,125,281,0.44483985765124556,3.6323681489141677,65.9068781353342,8.34768888888889,9.865522222222221,2.5784555555555557,23.80747037738106,28.014588543879054,8.471805543698869,184.99286575839943,0.9706419356086583,1.4083923821838986
0,8,16162.0,748.0975403785706,108,272,0.39705882352941174,1.8175968320752383,34.6275170102999,14.468811111111112,16.417,2.317888888888889,30.732659148930164,34.81329120225971,7.20481258827034,186.90533224833428,0.9802374051482943,2.034941192102565
0,8,0.0,2.0,1,2,0.5,0.0,0.0,12.078877777777778,13.762344444444444,3.8124444444444445,27.2501121397602,30.91532877344582,9.839760646491706,233.59869854177617,0.9747801896538414,1.9575276254792422
0,8,19570.5,843.1929936408997,271,218,1.2431192660550459,3.0187271658874324,36.328884010377976,18.21942222222222,20.54108888888889,3.5305555555555554,34.408076708489304,38.695182308983014,9.177402181579987,191.36990837164385,0.981784072195031,2.4733994512049184
0,8,28114.0,1221.2590070962906,206,276,0.7463768115942029,2.022337625382372,53.050919912279205,25.223344444444443,28.932644444444445,5.627033333333333,37.21170418524589,42.624001283916996,11.207235573453824,260.3748146273532,0.9806876133078468,3.3926002195211233
0,8,20214.5,859.2762540578842,272,235,1.1574468085106382,3.1620866209898835,36.52604223640207,18.881033333333335,21.248844444444444,3.556311111111111,34.91640799011579,39.193727797502135,9.014550346393008,197.02520229080213,0.9816377317896564,2.492619556192877
0,8,866.0,138.0832600593567,26,55,0.4727272727272727,1.651270207852194,22.017305668152343,14.2758,16.703377777777778,4.4397,28.06248941447957,32.32962682761494,11.088143192868477,480.1211466314694,0.959648488614313,2.739029164991476
0,8,10591.5,638.5411905050278,102,259,0.3938223938223938,2.4942642685172074,38.49642184502461,9.881122222222222,11.017544444444445,3.2151666666666667,26.845589980614765,29.900502652282217,9.850041340860791,156.04138728873278,0.9758759999922769,1.5036512834289952
0,8,24910.5,1647.3149149417877,300,284,1.056338028169014,3.4202444752212924,108.9358474936139,19.233822222222223,22.566455555555557,7.0351888888888885,33.76543555589808,39.23782253123215,13.990894482082458,445.50602446654216,0.9625220043618635,3.157996578355899
0,8,15073.0,727.8965300321579,263,134,1.962686567164179,2.3380879718702317,35.151154941475234,13.549633333333333,15.405144444444444,3.0633444444444446,28.106814177328754,31.990147826778415,8.462919034970684,243.64158595355013,0.9770233580942373,2.2672627206462748
0,8,2.5,10.242640614509583,3,5,0.6,6.0,41.964674703200494,19.516033333333333,21.78942222222222,4.941744444444445,35.251977228061655,39.40323945085897,10.607026793657024,205.68131165572345,0.9811868137475979,2.4953388586039615
0,8,92.0,40.97056233882904,17,9,1.8888888888888888,1.6630434782608696,18.245510634346484,13.339677777777778,15.274455555555555,2.6898333333333335,29.8659260902706,34.1326822322865,8.814745661863043,191.13609858950122,0.9781129105060753,1.9507405779991225
0,8,15049.5,711.1097332239151,257,160,1.60625,2.7323166882620686,33.60092047481895,12.877644444444444,14.600111111111111,3.1007666666666664,28.679266343595916,32.33449207526588,9.194192096161093,160.51916579978598,0.9825877714608439,1.9510921837064834
0,8,16851.5,1298.2712033987045,189,287,0.6585365853658537,3.2188825920541198,100.02125137669171,11.074055555555555,13.51678888888889,3.689566666666667,23.100918553098996,27.869488818815796,8.81286294956286,369.7718719402841,0.9686733837659265,2.2858371662143577
0,8,21487.5,942.9919835329056,213,273,0.7802197802197802,2.7061780104712043,41.38377573041646,20.770055555555555,23.2869,4.761211111111111,36.94764318144772,41.286122359711996,10.986596474284719,187.59423011673996,0.9826546229878599,2.7551317300656937
0,8,24277.0,1555.6509218215942,293,279,1.050179211469534,3.3672611937224532,99.6848783031007,16.971133333333334,19.877777777777776,6.2157333333333336,29.699061901458546,34.16275092285871,12.566371049396526,439.70108489651494,0.9678188902696456,3.2196392891244376
0,8,17939.0,980.6660804748535,276,160,1.725,2.46167567868889,53.60978657639288,18.299833333333332,20.3688,5.081077777777778,33.98762389091065,37.79795596919084,11.120535246638463,230.24474018746992,0.9787783989723293,2.5283051840899358
0,8,25644.5,1124.1879400014877,268,252,1.0634920634920635,2.633547154360584,49.28146481486434,21.683677777777778,25.147333333333332,4.992977777777778,34.22190845101287,39.67838123378187,9.938544249511907,282.3954181720562,0.9789306115735702,3.141674947490153
0,8,18230.0,734.0386655330658,269,143,1.881118881118881,2.110093252879868,29.556377536893258,15.49001111111111,17.970877777777776,3.4773222222222224,30.658665807744924,35.462231657333625,8.846074907774103,177.33023625761086,0.9832383370168643,2.298862802833621
0,8,16269.0,719.6122595071793,264,126,2.0952380952380953,2.0446247464503045,31.829971358597817,19.941,22.89618888888889,5.174633333333333,34.30345151244502,39.40985932659617,11.033608399340626,292.2435822492664,0.9756599667647516,2.9374513580143833
0,8,18680.0,794.2640609741211,276,188,1.4680851063829787,2.777730192719486,33.7717022781104,15.96401111111111,18.452022222222222,3.3556777777777778,31.075768772467665,35.836374573570964,8.360454133502262,192.982367385898,0.9820691284360473,2.347866900829075
0,8,16182.0,711.2102389335632,156,251,0.6215139442231076,2.4197256210604374,31.258188355205544,14.388911111111112,15.949355555555556,3.428322222222222,30.605027425297468,33.877598164014955,9.329664520975587,178.01067225198824,0.9813885136014112,2.0803415725229764
0,8,949.5,156.95331692695618,59,37,1.5945945945945945,2.2991047919957874,25.944543122036386,17.4765,20.408633333333334,6.0352,32.99599408303647,38.034947773491446,13.133836913526492,439.90110507712444,0.9601294374639191,2.9569794565751724
0,8,15798.0,1770.812392115593,228,289,0.7889273356401384,4.170907709836688,198.49199443411499,12.971855555555555,15.505833333333333,4.609122222222222,27.762984091556593,32.79953369206133,12.15507224287483,504.3952115468507,0.9510520887015452,2.5162206288579743
0,8,11095.5,754.3401802778244,100,281,0.35587188612099646,2.532558244333288,51.284674650225824,9.265677777777778,10.720066666666666,2.355777777777778,24.616490944679867,28.280361729495453,7.813266492572144,173.1098961980291,0.9764356503493257,1.585487463422474
0,8,14662.0,686.7249574661255,250,154,1.6233766233766234,2.6258354931114445,32.16417727505469,13.840311111111111,15.319966666666666,4.089255555555556,31.198613030298656,34.54454273026832,10.372563173060737,172.13631137608454,0.9794092364543677,1.9869202276516837
0,8,281.0,209.9655100107193,85,46,1.8478260869565217,13.91459074733096,156.8879551390088,13.979888888888889,16.336444444444446,5.146622222222223,27.845508634226196,32.302269349626236,11.42100364005602,591.0018252592254,0.9484933778810851,2.677976268616834
0,8,17374.0,1256.479352235794,286,197,1.4517766497461928,3.2428916772188328,90.86798449377694,15.227866666666667,17.820566666666668,4.447733333333334,30.840400074937776,35.91792176169007,10.333457062485055,295.06569725170857,0.9705682211416251,2.3087836092900567
0,8,23391.5,1657.9423347711563,219,296,0.7398648648648649,2.771263065643503,117.51160829474094,19.803155555555556,23.630055555555554,5.940211111111111,34.12444720005199,40.416879545792945,12.318716237222525,426.9750714850319,0.9640666108999102,3.135345209767924
0,8,1192.0,203.25483322143555,21,91,0.23076923076923078,1.6031879194630871,34.65816042606844,15.354555555555555,17.256766666666667,3.4193333333333333,32.20673154830666,36.111561918757026,8.814221059679005,194.25425225482192,0.9790758259463037,2.1690476296133387
0,8,13503.0,681.0681023597717,158,250,0.632,2.9252758646226766,34.35190402517519,12.4547,13.708155555555555,4.244133333333333,29.588866771116617,32.35651547195578,11.295915634718003,141.38701127504166,0.9823182844602493,1.7510319249290713
0,8,29319.5,1227.5849093198776,189,276,0.6847826086956522,1.7791572161871791,51.39803576424878,25.925855555555554,29.792655555555555,4.494533333333333,37.06250939428357,42.62890747750642,9.132593224514297,289.4099940623334,0.979325056990558,3.444256400111751
0,8,13533.0,676.7838333845139,128,260,0.49230769230769234,2.459173871277618,33.845884661984584,12.238877777777779,13.789077777777777,2.983188888888889,28.998953116478678,32.52919595677014,9.176248062125083,150.80005863096238,0.9814584552406486,1.7713794426448741
0,8,14970.0,1435.2245177030563,177,288,0.6145833333333334,3.4052104208416836,137.59982740253645,10.900955555555555,13.072088888888889,4.078144444444445,24.295014376026987,28.847635044081922,10.33492321646595,367.2567823439708,0.9643938628208755,2.202159619460725
0,8,29639.0,1388.2295709848404,275,280,0.9821428571428571,2.597928405141874,65.02180713778313,26.833355555555556,30.307755555555556,5.0058,38.13802981956494,42.931835349982705,10.72022127279926,259.80549197809125,0.9813783537754048,3.598564074247928
0,8,17418.0,798.322935461998,271,197,1.3756345177664975,3.0650476518544036,36.58970658426119,18.77278888888889,21.314911111111112,3.610622222222222,34.32205263869295,38.90789448446576,8.992415721135696,218.53686308505124,0.980110319455757,2.476023050935579
0,8,1.5,5.414213538169861,3,2,1.5,4.0,19.542472157934537,11.090944444444444,12.815122222222222,2.5591555555555554,27.475507602170218,31.67116789388796,8.34543857833076,165.70769866481731,0.9782165195007103,1.6598533676621727
0,8,12932.5,649.6295045614243,270,68,3.9705882352941178,1.4196791030349893,32.63239846872001,12.4947,13.736855555555556,2.9820333333333333,30.43794917020163,33.39445012941226,8.982829267181545,153.7537428738679,0.9794233102378958,1.8591997590284826
0,8,16778.5,747.9381595849991,148,274,0.5401459854014599,2.4169025836636173,33.340971514938495,14.828711111111112,17.18271111111111,3.1379333333333332,30.79317229706194,35.607616148248226,7.988897640267189,183.81150729111903,0.9809664503092902,2.0989297234335846
0,8,2646.0,207.25483322143555,55,60,0.9166666666666666,1.2471655328798186,16.233773958293675,18.207955555555557,21.574955555555555,5.352744444444444,32.73128708876133,38.648489455866795,11.216063095262685,341.79897153462116,0.9705028005503136,2.921636484235438
0,8,23014.0,959.5188935995102,199,288,0.6909722222222222,2.4903102459372555,40.00506244783298,20.890977777777778,23.7601,4.337188888888889,35.51409521020501,40.34370848913951,9.621858407229105,209.0282706569278,0.9824505675197006,2.869694260585737
0,8,20744.5,848.5899615287781,253,252,1.003968253968254,3.0733929475282604,34.71305275168903,18.471033333333335,20.647288888888887,4.329666666666666,33.67065726908553,37.545020314652305,10.250944016149061,195.70097731941848,0.9828106085347034,2.5581228607692097
0,8,606.0,105.5979790687561,40,23,1.7391304347826086,1.518151815181518,18.400879840603057,15.604922222222223,16.766933333333334,4.665844444444445,32.85801563282975,35.318537655898375,11.220770723094153,194.74833871172208,0.9787401385076187,2.0573726758849125
0,8,18073.5,788.4234403371811,268,163,1.6441717791411044,2.4170193930340003,34.39353314372516,17.324733333333334,19.126077777777777,3.7782,34.4434221011792,37.958444002100734,9.744825651709846,183.98240886567265,0.9811521223727269,2.392956052514065
0,8,25447.5,1242.2123266458511,256,282,0.9078014184397163,2.8368994989684646,60.63823418689061,22.889311111111112,25.807766666666666,6.012722222222222,36.25481842570705,40.75996962858699,12.449269694357156,282.5122432075704,0.977997260366831,3.1517485492090906
0,8,16615.5,694.5411909818649,268,104,2.576923076923077,1.6774698323854234,29.032377356715557,15.231755555555555,17.268855555555554,3.0973333333333333,31.842054310232605,36.07112564890561,8.617569494933013,164.6790050260437,0.9824558487731438,2.137219092807096
0,8,8341.5,1040.3300759792328,160,291,0.5498281786941581,5.5817299046934,129.74724773565381,6.9443,8.315477777777778,2.156888888888889,21.59839957442835,25.596874730989146,8.512266135726263,234.12172460785297,0.9598726220835263,1.3806889224082246
0,8,13458.5,1361.6681690216064,300,173,1.7341040462427746,3.8562989932013227,137.76722536141875,10.254277777777778,12.002177777777778,3.243488888888889,25.15410323343679,29.19643158811546,9.595504841382116,367.6174680559129,0.957100365396263,1.978145997961495
0,8,12510.5,670.4823160171509,235,165,1.4242424242424243,3.099396506934175,35.93353871481736,11.066977777777778,11.914533333333333,3.7077666666666667,27.4439530392713,29.392100713249093,10.496336382598772,152.63149709361937,0.9807002063037087,1.6839168149797963
0,8,23755.0,1936.2926198244095,289,280,1.0321428571428573,3.4064407493159337,157.829051129719,18.504166666666666,22.082044444444445,5.0573,30.769684293599404,36.2891140983418,10.76796457806416,476.38242937252755,0.9651397694340783,3.1719428244534242
0,8,12559.5,676.7665870189667,161,253,0.6363636363636364,3.243202356781719,36.46745597398787,11.330877777777777,12.781366666666667,3.127711111111111,27.96072916523688,31.45779729378182,9.31914402869997,163.01304083101235,0.9786492185392571,1.6768174824603417
0,8,11653.0,604.2985501289368,129,233,0.5536480686695279,2.5793357933579335,31.33757295871751,11.263255555555556,11.999544444444444,2.9073444444444445,29.056491278221426,30.89776205152194,9.406466065261363,135.518775442482,0.9806076893361415,1.6220420561869537
0,8,20293.0,792.4650733470917,212,257,0.8249027237354085,2.6848667028039226,30.946675822944435,18.369155555555555,20.787044444444444,4.555466666666667,33.85018023517128,38.35108291877126,9.994779254079491,207.4942964657368,0.9810496443949948,2.5019683933210035
0,8,5418.5,411.40410816669464,125,94,1.3297872340425532,2.1684968164621203,31.236198249780085,12.559855555555556,14.688855555555556,4.035666666666667,26.738021109798396,30.982526620683437,9.559161696160043,361.6718501564113,0.9657757178206337,2.293044053334275
0,8,15369.5,695.369620680809,272,90,3.022222222222222,1.5927648915059045,31.460939481816077,16.851444444444443,19.03652222222222,3.2414,32.49821940630359,36.67969631393967,8.717978450433462,245.01637616842467,0.9770055523274328,2.4269709178186156
0,8,8341.0,703.0681030750275,281,115,2.4434782608695653,3.874235703153099,59.26204982154628,7.570777777777778,8.57701111111111,1.9440333333333333,23.34920392303571,26.429244794353785,6.935314697578217,178.3359901082389,0.9672834449436443,1.2091953509672158
0,8,19389.0,806.4061939716339,270,198,1.3636363636363635,2.757233482902677,33.53916909978939,17.610122222222223,20.13428888888889,3.4321333333333333,33.507479526327906,38.20267573300314,8.861602231851505,188.89829675656128,0.9821465276965053,2.4723986730237577
0,8,13065.5,699.3696187734604,78,268,0.291044776119403,1.5999387700432437,37.43583205107614,11.231244444444444,13.014277777777778,3.119711111111111,27.046477145959575,31.27472047180448,8.919003576937959,166.68325277867885,0.9794498646141497,1.7555879547123576
0,8,16468.0,689.1269768476486,115,259,0.444015444015444,1.808659217877095,28.83750244226255,15.18308888888889,17.45398888888889,3.3447555555555555,31.928271878155766,36.600573988818645,9.296060649915832,161.1250237320239,0.9824580312610107,2.1216305829191517
0,8,19617.5,790.5411908626556,101,288,0.3506944444444444,1.4827577418121576,31.857034507482897,16.693088888888887,19.3043,3.7830555555555554,31.464406787015157,36.30816913525722,9.012566017463385,178.52842566078678,0.9840206129683838,2.4021582287534113
0,8,12432.0,654.298551440239,132,250,0.528,2.6544401544401546,34.43585862425957,11.303755555555556,12.373177777777778,3.203333333333333,28.088157633229272,30.598091162531976,9.450810076978115,145.72957019496425,0.9809564970510686,1.6484673457941894
0,8,16235.5,763.4528783559799,135,261,0.5172413793103449,2.1702442179175265,35.9003601656882,13.948477777777779,15.783277777777778,2.1881777777777778,29.568317520890037,33.395200558871984,8.143734484017319,185.64562963501527,0.9811458802240928,1.9967636572913534
0,8,9336.5,595.6883784532547,55,256,0.21484375,1.508059765436727,38.006174072111385,8.7963,9.5924,2.6818222222222223,25.609608563085153,27.8302260943425,8.671186424754083,135.71704936186399,0.9768117972173571,1.2783940971690946
0,8,14824.5,856.0214197635651,192,274,0.7007299270072993,3.5487200242841244,49.42984054059359,13.356411111111111,15.217955555555555,2.655377777777778,29.876292794118154,33.92077118224208,8.257501099778281,205.29412223204065,0.9766637683835117,1.964532145587569
0,8,14829.0,1576.1017149686813,245,290,0.8448275862068966,4.791287342369681,167.51612488550938,11.407777777777778,13.041133333333333,3.7521666666666667,26.399208017488277,29.741005685080665,10.273391237939776,416.35448719812985,0.9564166383871713,2.2177957849752663
0,8,11667.0,616.3574248552322,249,115,2.1652173913043478,2.454358446901517,32.56162468279534,10.5663,11.708122222222222,3.3938888888888887,27.218630545169688,30.0754964238434,10.102226728624892,142.50036843361187,0.9801831359863141,1.5827484728654377
0,8,17982.5,777.5950146913528,271,182,1.489010989010989,2.742777700542194,33.624579834441555,16.6032,18.6443,3.2514,33.01579882393007,37.08818260067634,7.795434435616786,196.73162990346864,0.9802882938478933,2.256697372444788
0,8,12430.0,1090.087436079979,183,291,0.6288659793814433,4.2842316975060335,95.59860163309912,10.017355555555556,11.837144444444444,3.5314,24.880693740467,29.159808722532652,9.51157614208427,270.1113906630425,0.9672979551681096,1.8453740990223868
0,8,10283.5,601.972650885582,80,254,0.31496062992125984,1.9759809403413235,35.238106910508556,9.277277777777778,10.377822222222223,3.0133888888888887,25.73185693801353,28.594984900844167,9.641141510554817,135.23488950533738,0.9791503411260762,1.4512196532053352
0,8,905.5,131.49747383594513,30,48,0.625,1.590281612368857,19.096174075356238,9.494122222222222,10.610322222222223,2.2107,25.01592934526487,28.02651098328461,8.10768599396071,198.59048465155126,0.9739648125334678,1.693756980293534
0,8,10714.5,1079.8447943925858,186,289,0.643598615916955,5.016939661206776,108.83053618710774,9.758677777777777,11.3918,2.9551666666666665,26.242559945133987,30.41867744009335,8.987074729546007,246.70353206339973,0.9631514706806529,1.6384421664888325
0,8,12174.0,684.4406851530075,275,77,3.5714285714285716,1.7393625759816,38.48029008482983,11.387455555555556,12.842677777777778,2.1395333333333335,28.600761846364673,32.171805371000026,7.65931077578133,154.940459185766,0.9787042563722367,1.6528187700763415
0,8,13572.5,860.5899612903595,277,250,1.108,5.102228771412784,54.5673296351993,11.290966666666666,13.238533333333333,3.163388888888889,26.604608092062215,31.11710447226377,8.453796232323933,214.327093358389,0.9750729461666758,1.8920995853791427
0,8,19377.0,809.577768445015,271,196,1.3826530612244898,2.7411880063993395,33.824439446787956,17.589222222222222,20.130733333333332,3.4156444444444443,33.481490333475556,38.211709344359065,8.861371584719214,188.77662544788836,0.9821521586662405,2.4749688489380217
0,8,325.0,98.42640578746796,34,24,1.4166666666666667,2.5107692307692306,29.808484173044018,12.81481111111111,15.209,3.6965666666666666,27.528164255860837,32.380299344920616,9.433931982830206,359.6916480333926,0.9642740255758229,2.2644720154423386
0,8,13363.5,863.1341181993484,281,239,1.1757322175732217,5.025554682530774,55.74890605004429,11.738611111111112,13.60078888888889,2.9723555555555556,27.90619043756518,32.1967551408504,8.618447411494216,202.98337015245914,0.9751974575626886,1.843088920990922
0,8,11368.0,766.666083574295,284,156,1.8205128205128205,3.8972554539057,51.70451123356334,10.338677777777777,11.759255555555555,2.1458666666666666,26.92153449536378,30.542376170043955,6.951373215575626,181.0847961991477,0.9743338825312072,1.546500033730526
0,8,21787.0,955.4356352090836,226,270,0.837037037037037,2.8007527424611007,41.89917166325721,20.157933333333332,22.679144444444443,4.115933333333333,35.55407073671187,39.83008182742204,10.210242325778125,189.79910101676717,0.9833352810732363,2.7329178435975154
0,8,307.0,92.7695517539978,21,35,0.6,2.3941368078175898,28.033191311523378,10.731166666666667,12.237744444444445,3.4013444444444443,26.67409866799626,30.412880674353577,9.838573765949246,197.69323993393064,0.9744627934738036,1.7165443189723169
0,8,3.0,9.656854152679443,5,3,1.6666666666666667,5.0,31.084944042040735,13.837866666666667,16.321733333333334,4.576544444444444,28.30951354627392,33.09158702913275,10.611908763963784,402.62955584016584,0.9625800605330084,2.479375319981091
0,8,12736.0,671.6955184936523,250,161,1.5527950310559007,3.1603329145728645,35.42516249720921,11.7899,12.875122222222222,3.744911111111111,28.89221583346936,31.481900884768624,10.249448586408544,160.5284208043907,0.9790128310001016,1.700373284968107
